Time,weaCelHei,weaCloTim,weaHDifHor,weaHDirNor,weaHGloHor,weaHHorIR,weaIAveHor,weaIDifHor,weaIDirNor,weaNOpa,weaNTot,weaPAtm,weaRelHum,weaSolTim,weaSolZen,weaTBlaSky,weaTDewPoi,weaTDryBul,weaTWetBul,weaWinDir,weaWinSpe,weaZLum,SimTime
2015-01-01 06:00:00+00:00,2740.0,0.0,0.0001,0.0,0.0,218.0,0.0,0.0,0.0,0.9,0.9,101325.0,0.73,282.787601061,2.81134335864,249.155667253,257.05,260.95,260.130571836,4.71238898038,2.6,0.0,0.0
2015-01-01 07:00:00+00:00,2740.0,3600.0,0.0001,0.0,0.0,222.5,0.0,0.0,0.0,0.9,0.9,101325.0,0.73,3881.66533739,2.73639022457,249.155667253,257.05,260.95,260.130571836,4.71238898038,2.6,0.0,3600.0
2015-01-01 08:00:00+00:00,1680.0,7200.0,0.0001,0.0,0.0,228.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.73,7480.54352815,2.58176898247,251.507827004,257.55,261.45,260.60392586,4.36332312999,2.6,0.0,7200.0
2015-01-01 09:00:00+00:00,1400.0,10800.0,0.0001,0.0,0.0,230.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.73,11079.4221751,2.39766897836,252.235855202,258.15,262.05,261.171225362,4.18879020479,2.1,0.0,10800.0
2015-01-01 10:00:00+00:00,1400.0,14400.0,0.0001,0.0,0.0,231.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.73,14678.3012802,2.20435926398,252.235855202,258.15,262.05,261.171225362,4.01425727959,2.6,0.0,14400.0
2015-01-01 11:00:00+00:00,1400.0,18000.0,0.0001,0.0,0.0,232.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.73,18277.1808451,2.01058359582,252.867641162,258.75,262.55,261.643373051,4.18879020479,2.6,0.0,18000.0
2015-01-01 12:00:00+00:00,1830.0,21600.0,0.0001,0.0,0.0,232.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.73,21876.0608716,1.8217412439,252.867641162,258.75,262.55,261.643373051,3.66519142919,2.6,0.0,21600.0
2015-01-01 13:00:00+00:00,1680.0,25200.0,6.79000387579,11.0,6.0,228.0,636.0,613.0,436.5,1.0,1.0,101325.0,0.77,25474.9413616,1.64267674352,252.992596832,259.25,262.55,261.778624384,3.14159265359,3.1,102.5,25200.0
2015-01-01 14:00:00+00:00,2130.0,28800.0,44.2811438914,209.5,63.5,215.5,6416.0,4037.5,14457.5,0.8,0.8,101325.0,0.77,29073.8223168,1.47893038314,250.616708792,259.85,263.15,262.349639807,3.14159265359,2.6,516.5,28800.0
2015-01-01 15:00:00+00:00,2000.0,32400.0,65.7452250596,492.0,179.5,210.5,18269.0,8455.5,39649.5,0.011,0.011,101325.0,0.71,32672.7037391,1.33747626661,245.967851909,259.85,264.25,263.169373377,3.31612557879,3.1,1075.0,32400.0
2015-01-01 16:00:00+00:00,2000.0,36000.0,77.5988457997,637.5,292.5,217.5,30275.0,10619.5,57991.0,0.011,0.2,101325.0,0.6,36271.5856303,1.22696158741,248.01564481,259.85,266.45,264.747948398,3.83972435439,5.7,1451.5,36000.0
2015-01-01 17:00:00+00:00,2000.0,39600.0,109.371068646,604.5,352.5,228.5,36799.0,14015.5,57596.0,0.011,0.011,101325.0,0.63,39870.4679921,1.15687957315,250.133017709,262.05,268.15,266.421598179,3.66519142919,5.7,2222.0,39600.0
2015-01-01 18:00:00+00:00,2000.0,43200.0,155.684073403,336.0,297.5,246.0,31600.0,17896.5,32728.5,0.2,0.6,101325.0,0.63,43469.3508263,1.1350675336,254.03299262,263.75,269.85,267.957521693,3.83972435439,5.7,3416.0,43200.0
2015-01-01 19:00:00+00:00,6710.0,46800.0,164.975090618,102.5,205.5,261.5,22489.5,18429.5,10067.5,0.8,1.0,101325.0,0.63,47068.2341348,1.1643311662,259.290544867,264.85,270.95,268.94732571,4.01425727959,5.2,4143.0,46800.0
2015-01-01 20:00:00+00:00,6710.0,50400.0,125.193446596,73.5,149.0,267.0,16403.0,14329.5,6698.0,0.9,1.0,101325.0,0.61,50667.1179194,1.24094889804,261.857218654,265.35,272.05,269.816503128,4.53785605519,4.1,3186.5,50400.0
2015-01-01 21:00:00+00:00,3660.0,54000.0,69.2911724917,64.5,83.0,271.5,9147.5,7823.5,5443.0,0.9,0.9,101325.0,0.64,54266.0021818,1.35662274816,262.004784944,265.95,272.05,269.992819866,4.53785605519,3.1,1569.5,54000.0
2015-01-01 22:00:00+00:00,3660.0,57600.0,25.2602748307,18.0,26.5,276.0,2647.0,2454.0,1317.5,1.0,1.0,101325.0,0.69,57864.8869239,1.50186813851,264.111243378,267.05,272.05,270.284993296,3.66519142919,1.5,541.5,57600.0
2015-01-01 23:00:00+00:00,3660.0,61200.0,2.5,0.0,2.5,274.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.69,61463.7721474,1.6682653242,264.111243378,267.05,272.05,270.284993296,0.0,0.0,0.0,61200.0
2015-01-02 00:00:00+00:00,2440.0,64800.0,0.0001,0.0,0.0,272.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.72,65062.6578541,1.8490793394,263.528752123,267.05,271.45,269.905497302,0.0,0.0,0.0,64800.0
2015-01-02 01:00:00+00:00,2440.0,68400.0,0.0001,0.0,0.0,273.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.75,68661.5440458,2.03892156508,263.043342743,267.05,270.95,269.60763627,2.79252680319,2.1,0.0,68400.0
2015-01-02 02:00:00+00:00,3050.0,72000.0,0.0001,0.0,0.0,275.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.72,72260.4307243,2.23295066422,264.233745174,267.55,272.05,270.459288245,2.79252680319,2.6,0.0,72000.0
2015-01-02 03:00:00+00:00,3050.0,75600.0,0.0001,0.0,0.0,276.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.78,75859.3178914,2.42548927738,263.797137185,268.15,271.45,270.241517534,0.0,0.0,0.0,75600.0
2015-01-02 04:00:00+00:00,3050.0,79200.0,0.0001,0.0,0.0,265.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.75,79458.205549,2.60677576805,264.380221666,268.15,272.05,270.632829117,2.79252680319,2.6,0.0,79200.0
2015-01-02 05:00:00+00:00,3050.0,82800.0,0.0001,0.0,0.0,250.5,0.0,0.0,0.0,0.6,0.6,101325.0,0.78,83057.0936986,2.75334029033,258.79200998,268.15,271.45,270.241517534,3.14159265359,2.6,0.0,82800.0
2015-01-02 06:00:00+00:00,2000.0,86400.0,0.0001,0.0,0.0,242.0,0.0,0.0,0.0,0.3,0.3,101325.0,0.72,86655.9823423,2.81008867868,256.965424979,267.05,271.45,269.905497302,3.31612557879,2.6,0.0,86400.0
2015-01-02 07:00:00+00:00,2000.0,90000.0,0.0001,0.0,0.0,240.0,0.0,0.0,0.0,0.2,0.2,101325.0,0.85,90254.8714817,2.73618548065,254.256288918,267.05,269.25,268.51600848,2.96705972839,2.1,0.0,90000.0
2015-01-02 08:00:00+00:00,2000.0,93600.0,0.0001,0.0,0.0,241.0,0.0,0.0,0.0,0.3,0.4,101325.0,0.78,93853.7611186,2.58213616162,255.924120992,267.05,270.35,269.206132063,3.49065850399,3.1,0.0,93600.0
2015-01-02 09:00:00+00:00,2000.0,97200.0,0.0001,0.0,0.0,244.0,0.0,0.0,0.0,0.2,0.2,101325.0,0.78,97452.6512548,2.39826017558,254.680533829,266.45,269.85,268.734966055,3.14159265359,2.6,0.0,97200.0
2015-01-02 10:00:00+00:00,3050.0,100800.0,0.0001,0.0,0.0,256.0,0.0,0.0,0.0,0.6,0.8,101325.0,0.78,101051.541892,2.20500566798,257.481078158,267.05,270.35,269.206132063,2.09439510239,2.1,0.0,100800.0
2015-01-02 11:00:00+00:00,3050.0,104400.0,0.0001,0.0,0.0,263.0,0.0,0.0,0.0,0.8,1.0,101325.0,0.72,104650.433032,2.01118960587,261.001361974,267.55,272.05,270.459288245,3.31612557879,3.6,0.0,104400.0
2015-01-02 12:00:00+00:00,7620.0,108000.0,0.0001,0.0,0.0,270.5,0.0,0.0,0.0,0.8,1.0,101325.0,0.72,108249.324677,1.82223724753,261.001361974,267.55,272.05,270.459288245,3.66519142919,3.1,0.0,108000.0
2015-01-02 13:00:00+00:00,7620.0,111600.0,4.0,0.0,4.0,278.0,500.0,500.0,0.0,1.0,1.0,101325.0,0.69,111848.216828,1.64299937642,264.719379699,267.55,272.55,270.741603808,3.49065850399,2.6,150.0,111600.0
2015-01-02 14:00:00+00:00,2440.0,115200.0,26.7708656158,2.5,27.0,280.0,3100.0,3100.0,50.0,1.0,1.0,101325.0,0.69,115447.109488,1.47901376407,264.719379699,267.55,272.55,270.741603808,3.31612557879,2.6,965.0,115200.0
2015-01-02 15:00:00+00:00,2440.0,118800.0,83.8057143084,3.0,84.5,283.0,9400.0,9350.0,100.0,1.0,1.0,101325.0,0.69,119046.002657,1.33725047088,265.449209881,268.15,273.15,271.288939008,3.14159265359,3.6,2900.0,118800.0
2015-01-02 16:00:00+00:00,2440.0,122400.0,127.662334421,1.0,128.0,286.5,14350.0,14300.0,100.0,1.0,1.0,101325.0,0.67,122644.896339,1.22636062221,266.032294362,268.15,273.75,271.708738385,2.79252680319,3.6,4640.0,122400.0
2015-01-02 17:00:00+00:00,2440.0,126000.0,153.89530502,1.5,154.5,289.0,17500.0,17450.0,150.0,1.0,1.0,101325.0,0.62,126243.790533,1.15586182983,267.101282576,268.15,274.85,272.366012117,3.14159265359,3.6,5830.0,126000.0
2015-01-02 18:00:00+00:00,1830.0,129600.0,179.941591122,2.5,181.0,289.5,20350.0,20250.0,200.0,1.0,1.0,101325.0,0.64,129842.685244,1.13364151995,267.248691149,268.75,274.85,272.501007432,2.79252680319,2.1,6635.0,129600.0
2015-01-02 19:00:00+00:00,1830.0,133200.0,175.4045174,1.5,176.0,288.0,19600.0,19550.0,100.0,1.0,1.0,101325.0,0.67,133441.580471,1.16256305911,267.371094941,269.25,274.85,272.70259665,0.0,0.0,6260.0,133200.0
2015-01-02 20:00:00+00:00,240.0,136800.0,144.0,0.0,144.0,284.5,15950.0,15950.0,0.0,1.0,1.0,101325.0,0.92,137040.476217,1.23893746719,266.391393861,272.05,273.15,272.678429042,2.79252680319,2.6,4915.0,136800.0
2015-01-02 21:00:00+00:00,910.0,140400.0,88.0,0.0,88.0,285.5,9750.0,9750.0,0.0,1.0,1.0,101325.0,0.96,140639.372484,1.35446275119,265.806239783,272.05,272.55,272.321392179,2.09439510239,2.1,2900.0,140400.0
2015-01-02 22:00:00+00:00,1830.0,144000.0,32.0,0.0,32.0,288.5,3000.0,3000.0,0.0,1.0,1.0,101325.0,0.89,144238.269273,1.49962983805,266.976547938,272.05,273.75,273.081924152,1.57079632679,3.6,885.0,144000.0
2015-01-02 23:00:00+00:00,180.0,147600.0,5.0,0.0,5.0,286.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.92,147837.166586,1.66599264823,267.095910352,272.55,273.75,273.265335355,2.96705972839,7.7,0.0,147600.0
2015-01-03 00:00:00+00:00,150.0,151200.0,0.0001,0.0,0.0,286.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.989,151436.064425,1.84679585165,265.925078964,272.55,272.55,272.487270889,2.09439510239,3.1,0.0,151200.0
2015-01-03 01:00:00+00:00,270.0,154800.0,0.0001,0.0,0.0,290.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.92,155034.962792,2.03663671844,267.095910352,272.55,273.75,273.265335355,2.26892802759,3.6,0.0,154800.0
2015-01-03 02:00:00+00:00,270.0,158400.0,0.0001,0.0,0.0,292.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,158633.861688,2.23066445653,267.583756763,272.55,274.25,273.566693458,2.44346095279,3.6,0.0,158400.0
2015-01-03 03:00:00+00:00,1010.0,162000.0,0.0001,0.0,0.0,295.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,162232.761116,2.423197922,268.312481943,273.15,274.85,274.148267809,2.09439510239,4.1,0.0,162000.0
2015-01-03 04:00:00+00:00,1160.0,165600.0,0.0001,0.0,0.0,291.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,165831.661077,2.60449372153,268.943615305,273.75,275.35,274.632795914,1.57079632679,3.1,0.0,165600.0
2015-01-03 05:00:00+00:00,1160.0,169200.0,0.0001,0.0,0.0,286.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.96,169430.561572,2.75121683796,266.510494658,272.55,273.15,272.914961752,0.0,0.0,0.0,169200.0
2015-01-03 06:00:00+00:00,180.0,172800.0,0.0001,0.0,0.0,286.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.96,173029.462604,2.80870005803,266.510494658,272.55,273.15,272.914961752,5.58505360638,2.6,0.0,172800.0
2015-01-03 07:00:00+00:00,180.0,176400.0,0.0001,0.0,0.0,286.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.96,176628.364174,2.7358546736,266.510494658,272.55,273.15,272.914961752,5.23598775598,2.6,0.0,176400.0
2015-01-03 08:00:00+00:00,180.0,180000.0,0.0001,0.0,0.0,287.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.96,180227.266284,2.58239756439,266.510494658,272.55,273.15,272.914961752,5.58505360638,4.6,0.0,180000.0
2015-01-03 09:00:00+00:00,210.0,183600.0,0.0001,0.0,0.0,287.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.92,183826.168936,2.39875695856,267.095910352,272.55,273.75,273.265335355,5.93411945678,7.2,0.0,183600.0
2015-01-03 10:00:00+00:00,310.0,187200.0,0.0001,0.0,0.0,282.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,187425.072132,2.20556182576,266.247971772,271.45,273.15,272.500043555,5.93411945678,6.2,0.0,187200.0
2015-01-03 11:00:00+00:00,400.0,190800.0,0.0001,0.0,0.0,276.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,191023.975873,2.01170510109,264.792158288,269.85,272.05,271.20588269,5.58505360638,5.7,0.0,190800.0
2015-01-03 12:00:00+00:00,580.0,194400.0,0.0001,0.0,0.0,270.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,194622.88016,1.82263956727,263.456550361,268.75,270.95,270.149945199,5.23598775598,6.2,0.0,194400.0
2015-01-03 13:00:00+00:00,580.0,198000.0,10.0,0.0,10.0,268.0,1100.0,1100.0,0.0,1.0,1.0,101325.0,0.85,198221.784997,1.64322312319,262.096953263,267.55,269.85,269.092986978,5.41052068118,5.2,315.0,198000.0
2015-01-03 14:00:00+00:00,580.0,201600.0,50.9541621339,0.5,51.0,265.5,5500.0,5500.0,0.0,1.0,1.0,101325.0,0.85,201820.690385,1.47899169263,262.096953263,267.55,269.85,269.092986978,5.23598775598,4.6,1505.0,201600.0
2015-01-03 15:00:00+00:00,580.0,205200.0,123.884121146,0.5,124.0,263.0,13350.0,13350.0,0.0,1.0,1.0,101325.0,0.88,205419.596324,1.33691212894,260.907541473,267.05,268.75,268.178901158,5.58505360638,5.2,3615.0,205200.0
2015-01-03 16:00:00+00:00,580.0,208800.0,191.0,0.0,191.0,264.0,20700.0,20700.0,0.0,1.0,1.0,101325.0,0.88,209018.502818,1.22564081178,260.907541473,267.05,268.75,268.178901158,5.23598775598,5.2,5785.0,208800.0
2015-01-03 17:00:00+00:00,580.0,212400.0,216.797913418,0.5,217.0,266.5,23800.0,23800.0,50.0,1.0,1.0,101325.0,0.85,212617.409867,1.15472163726,261.392950853,267.05,269.25,268.51600848,5.23598775598,4.6,7065.0,212400.0
2015-01-03 18:00:00+00:00,640.0,216000.0,216.575235014,1.0,217.0,269.0,23950.0,23950.0,100.0,1.0,1.0,101325.0,0.85,216216.317474,1.13209405392,262.096953263,267.55,269.85,269.092986978,5.23598775598,4.1,7365.0,216000.0
2015-01-03 19:00:00+00:00,700.0,219600.0,211.601283765,1.0,212.0,270.0,23200.0,23200.0,100.0,1.0,1.0,101325.0,0.81,219815.225641,1.16067975559,262.582587788,267.55,270.35,269.363996288,5.23598775598,3.6,6905.0,219600.0
2015-01-03 20:00:00+00:00,700.0,223200.0,177.672198786,1.0,178.0,270.0,19350.0,19350.0,100.0,1.0,1.0,101325.0,0.81,223414.134368,1.23682107524,262.582587788,267.55,270.35,269.363996288,5.06145483078,4.6,5475.0,223200.0
2015-01-03 21:00:00+00:00,640.0,226800.0,112.283149876,1.0,112.5,270.0,12200.0,12200.0,50.0,1.0,1.0,101325.0,0.81,227013.043658,1.35220967401,262.582587788,267.55,270.35,269.363996288,5.06145483078,2.1,3310.0,226800.0
2015-01-03 22:00:00+00:00,640.0,230400.0,45.4632898724,0.5,45.5,270.0,4150.0,4150.0,0.0,1.0,1.0,101325.0,0.81,230611.953513,1.49730994863,262.582587788,267.55,270.35,269.363996288,4.88692190558,1.5,1080.0,230400.0
2015-01-03 23:00:00+00:00,580.0,234000.0,7.0,0.0,7.0,270.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,234210.863934,1.66364825601,262.72814897,268.15,270.35,269.573553715,4.53785605519,2.6,0.0,234000.0
2015-01-04 00:00:00+00:00,580.0,237600.0,0.0001,0.0,0.0,270.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.81,237809.774923,1.84444825101,262.582587788,267.55,270.35,269.363996288,4.36332312999,2.1,0.0,237600.0
2015-01-04 01:00:00+00:00,580.0,241200.0,0.0001,0.0,0.0,270.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.81,241408.686482,2.03429259896,262.582587788,267.55,270.35,269.363996288,4.18879020479,2.6,0.0,241200.0
2015-01-04 02:00:00+00:00,460.0,244800.0,0.0001,0.0,0.0,270.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,245007.598613,2.22832028686,262.72814897,268.15,270.35,269.573553715,3.66519142919,2.1,0.0,244800.0
2015-01-04 03:00:00+00:00,430.0,248400.0,0.0001,0.0,0.0,271.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,248606.511316,2.42084477506,262.873144086,268.75,270.35,269.782053281,2.96705972839,2.1,0.0,248400.0
2015-01-04 04:00:00+00:00,370.0,252000.0,0.0001,0.0,0.0,271.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,252205.424595,2.60213742472,262.873144086,268.75,270.35,269.782053281,2.96705972839,3.6,0.0,252000.0
2015-01-04 05:00:00+00:00,370.0,255600.0,0.0001,0.0,0.0,270.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.89,255804.33845,2.74899221994,262.873144086,268.75,270.35,269.782053281,3.14159265359,4.6,0.0,255600.0
2015-01-04 06:00:00+00:00,340.0,259200.0,0.0001,0.0,0.0,270.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,259403.252884,2.80717837859,262.72814897,268.15,270.35,269.573553715,2.79252680319,4.1,0.0,259200.0
2015-01-04 07:00:00+00:00,340.0,262800.0,0.0001,0.0,0.0,270.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,263002.167898,2.73539685333,262.72814897,268.15,270.35,269.573553715,2.96705972839,4.1,0.0,262800.0
2015-01-04 08:00:00+00:00,340.0,266400.0,0.0001,0.0,0.0,270.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,266601.083494,2.58255175433,262.72814897,268.15,270.35,269.573553715,2.79252680319,5.2,0.0,266400.0
2015-01-04 09:00:00+00:00,340.0,270000.0,0.0001,0.0,0.0,269.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,270199.999673,2.39915795118,262.72814897,268.15,270.35,269.573553715,2.96705972839,5.7,0.0,270000.0
2015-01-04 10:00:00+00:00,270.0,273600.0,0.0001,0.0,0.0,268.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.88,273798.916438,2.20602652494,262.242245236,268.15,269.85,269.245496971,3.31612557879,5.2,0.0,273600.0
2015-01-04 11:00:00+00:00,240.0,277200.0,0.0001,0.0,0.0,268.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.88,277397.83379,2.0121290566,262.242245236,268.15,269.85,269.245496971,2.96705972839,4.6,0.0,277200.0
2015-01-04 12:00:00+00:00,180.0,280800.0,0.0001,0.0,0.0,269.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.88,280996.751731,1.82294737993,262.242245236,268.15,269.85,269.245496971,2.61799387799,4.1,0.0,280800.0
2015-01-04 13:00:00+00:00,120.0,284400.0,9.5,0.0,9.5,271.0,1050.0,1050.0,0.0,1.0,1.0,101325.0,0.92,284595.670262,1.64334737821,262.993543814,269.25,270.35,269.937735728,2.79252680319,4.1,305.0,284400.0
2015-01-04 14:00:00+00:00,120.0,288000.0,48.0,0.0,48.0,272.5,5250.0,5250.0,0.0,1.0,1.0,101325.0,0.92,288194.589386,1.4788637973,262.993543814,269.25,270.35,269.937735728,2.44346095279,4.6,1465.0,288000.0
2015-01-04 15:00:00+00:00,210.0,291600.0,102.883901791,0.5,103.0,275.0,11300.0,11300.0,50.0,1.0,1.0,101325.0,0.89,291793.509103,1.336461116,263.577217297,269.25,270.95,270.364859767,2.61799387799,4.6,3310.0,291600.0
2015-01-04 16:00:00+00:00,310.0,295200.0,155.660868019,1.0,156.0,276.0,17250.0,17250.0,100.0,1.0,1.0,101325.0,0.85,295392.429417,1.22480228167,264.063611867,269.25,271.45,270.630038885,2.61799387799,5.2,5275.0,295200.0
2015-01-04 17:00:00+00:00,400.0,298800.0,187.094672583,1.0,187.5,277.5,20900.0,20850.0,100.0,1.0,1.0,101325.0,0.89,298991.350327,1.15345936724,264.20816529,269.85,271.45,270.850366886,2.44346095279,3.6,6595.0,298800.0
2015-01-04 18:00:00+00:00,340.0,302400.0,192.786862643,0.5,193.0,280.0,21550.0,21500.0,50.0,1.0,1.0,101325.0,0.89,302590.271837,1.13042575145,264.912459036,270.35,272.05,271.432785334,2.26892802759,3.6,6945.0,302400.0
2015-01-04 19:00:00+00:00,340.0,306000.0,174.799726289,0.5,175.0,281.0,19550.0,19550.0,50.0,1.0,1.0,101325.0,0.85,306189.193948,1.15868211578,265.399340968,270.35,272.55,271.685537084,3.66519142919,2.1,6290.0,306000.0
2015-01-04 20:00:00+00:00,310.0,309600.0,142.835051003,0.5,143.0,280.5,15900.0,15900.0,50.0,1.0,1.0,101325.0,0.85,309788.116662,1.23460081001,265.399340968,270.35,272.55,271.685537084,5.58505360638,2.1,4925.0,309600.0
2015-01-04 21:00:00+00:00,120.0,313200.0,95.5,0.0,95.5,279.5,10500.0,10500.0,0.0,1.0,1.0,101325.0,0.92,313387.039979,1.34986478783,265.056311271,270.95,272.05,271.602098293,5.75958653158,3.1,3080.0,313200.0
2015-01-04 22:00:00+00:00,210.0,316800.0,37.5,0.0,37.5,274.5,4150.0,4150.0,0.0,1.0,1.0,101325.0,0.89,316985.963903,1.49490986544,264.912459036,270.35,272.05,271.432785334,5.75958653158,4.1,1205.0,316800.0
2015-01-04 23:00:00+00:00,430.0,320400.0,7.0,0.0,7.0,267.5,800.0,800.0,0.0,1.0,1.0,101325.0,0.85,320584.888434,1.66123361009,262.72814897,268.15,270.35,269.573553715,5.75958653158,7.7,235.0,320400.0
2015-01-05 00:00:00+00:00,240.0,324000.0,0.0001,0.0,0.0,262.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,324183.813575,1.8420380229,261.392950853,267.05,269.25,268.51600848,5.75958653158,7.2,0.0,324000.0
2015-01-05 01:00:00+00:00,430.0,327600.0,0.0001,0.0,0.0,259.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,327782.739327,2.03189068477,260.058016025,265.95,268.15,267.457334762,5.58505360638,7.7,0.0,327600.0
2015-01-05 02:00:00+00:00,460.0,331200.0,0.0001,0.0,0.0,260.5,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,331381.665692,2.22591961255,260.058016025,265.95,268.15,267.457334762,5.41052068118,6.7,0.0,331200.0
2015-01-05 03:00:00+00:00,460.0,334800.0,0.0001,0.0,0.0,261.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.85,334980.592672,2.4184312873,260.761799688,266.45,268.75,268.03493697,5.41052068118,8.2,0.0,334800.0
2015-01-05 04:00:00+00:00,460.0,338400.0,0.0001,0.0,0.0,246.0,0.0,0.0,0.0,1.0,1.0,101325.0,0.88,338579.520268,2.599708398,260.17963381,266.45,268.15,267.596741959,5.75958653158,8.8,0.0,338400.0
2015-01-05 05:00:00+00:00,2000.0,342000.0,0.0001,0.0,0.0,223.5,0.0,0.0,0.0,0.5,0.5,101325.0,0.78,342178.448481,2.74666814087,252.99168063,263.75,267.05,266.089765037,5.75958653158,6.7,0.0,342000.0
2015-01-05 06:00:00+00:00,2000.0,345600.0,0.0001,0.0,0.0,225.0,0.0,0.0,0.0,0.011,0.011,101325.0,0.77,345777.377315,2.80552461557,248.200334051,262.55,265.95,265.005847712,5.06145483078,5.2,0.0,345600.0
2015-01-05 07:00:00+00:00,760.0,349200.0,0.0001,0.0,0.0,236.5,0.0,0.0,0.0,0.8,0.8,101325.0,0.74,349376.30677,2.73481115788,253.82623715,262.05,265.95,264.881327494,5.41052068118,6.2,0.0,349200.0
2015-01-05 08:00:00+00:00,1010.0,352800.0,0.0001,0.0,0.0,235.0,0.0,0.0,0.0,0.8,0.8,101325.0,0.78,352975.236848,2.58259733768,254.572394748,263.15,266.45,265.521379158,5.41052068118,5.2,0.0,352800.0
2015-01-05 09:00:00+00:00,880.0,356400.0,0.0001,0.0,0.0,225.5,0.0,0.0,0.0,0.7,0.7,101325.0,0.77,356574.167551,2.39946180708,252.947434479,262.55,265.95,265.005847712,5.06145483078,3.6,0.0,356400.0
2015-01-05 10:00:00+00:00,2000.0,360000.0,0.0001,0.0,0.0,207.5,0.0,0.0,0.0,0.4,0.4,101325.0,0.81,360173.09888,2.2063985827,249.314716645,261.45,264.25,263.544559441,5.06145483078,4.1,0.0,360000.0
2015-01-05 11:00:00+00:00,2000.0,363600.0,0.0001,0.0,0.0,191.5,0.0,0.0,0.0,0.011,0.011,101325.0,0.8,363772.030837,2.01246048055,242.488505084,258.15,260.95,260.344099725,4.71238898038,5.7,0.0,363600.0
2015-01-05 12:00:00+00:00,2000.0,367200.0,0.0001,0.0,0.0,185.5,0.0,0.0,0.0,0.011,0.011,101325.0,0.8,367370.963425,1.82315989965,239.913988831,255.95,258.75,258.225735178,4.71238898038,5.2,0.0,367200.0
2015-01-05 13:00:00+00:00,2000.0,370800.0,14.9578120143,27.0,13.0,191.0,1250.0,1200.0,800.0,0.011,0.1,101325.0,0.73,370969.896644,1.6433715771,238.943382486,254.25,258.15,257.469589234,4.71238898038,5.2,190.0,370800.0
2015-01-05 14:00:00+00:00,2000.0,374400.0,52.2334519986,236.5,74.0,197.0,7350.0,4750.0,15600.0,0.3,0.7,101325.0,0.87,374568.830496,1.47862975088,243.180255679,257.55,259.25,258.898134765,4.36332312999,6.2,620.0,374400.0
2015-01-05 15:00:00+00:00,2000.0,378000.0,63.5337354331,567.0,195.5,196.5,19750.0,7900.0,46450.0,0.2,0.3,101325.0,0.87,378167.764983,1.33589735321,242.582493688,257.55,259.25,258.898134765,4.36332312999,6.2,970.0,378000.0
2015-01-05 16:00:00+00:00,2000.0,381600.0,63.1551197885,773.0,326.0,201.0,33500.0,9300.0,70800.0,0.011,0.1,101325.0,0.73,381766.700107,1.22384520352,242.807838369,257.55,261.45,260.60392586,4.18879020479,5.7,1200.0,381600.0
2015-01-05 17:00:00+00:00,2000.0,385200.0,65.9296092941,845.0,409.5,207.5,42650.0,10200.0,80450.0,0.011,0.011,101325.0,0.67,385365.635869,1.15207543708,245.236382182,258.75,263.75,262.555039163,4.01425727959,6.2,1390.0,385200.0
